tool,mode,dataset,genome,ends,read_length,read_count,aligned,overaligned,accuracy,jaccuracy,saccuracy,time,memory
strobealign-caa3745f,align,sim6,CHM13,pe,75,2000000,95.8441,183,82.46145,79.57887,90.4842,21.5,14.5768
strobealign-caa3745f,align,sim6,CHM13,pe,100,2000000,98.48665,253,87.22575,83.66085,94.41025,24.0,14.6016
strobealign-caa3745f,align,sim6,CHM13,pe,150,2000000,99.8396,338,90.8577,86.40032,96.7503,29.1,14.8398
strobealign-caa3745f,align,sim6,CHM13,pe,200,2000000,99.90705,470,91.5369,86.80346,97.0296,40.4,14.8817
strobealign-caa3745f,align,sim6,CHM13,pe,300,2000000,99.96705,640,93.8524,89.46562,98.15615,76.6,14.9662
strobealign-caa3745f,align,sim6,CHM13,pe,500,2000000,99.95355,929,94.3114,91.16108,98.5823,178.2,11.6706
strobealign-caa3745f-k16s12l2u2,align,sim0,CHM13,pe,50,2000000,99.9887,0,91.90345,91.88877,98.38045,11.9,14.5434
strobealign-caa3745f-k16s12l2u2,align,sim0,CHM13,pe,75,2000000,99.98715,0,93.07875,93.06849,98.8612,10.8,14.556
strobealign-caa3745f-k16s12l2u2,align,sim0,CHM13,pe,100,2000000,99.1705,0,93.79085,93.78413,98.8706,11.5,14.609
strobealign-caa3745f-k16s12l2u2,align,sim0,CHM13,pe,150,2000000,100.0,0,94.73535,94.73177,99.92425,21.0,15.1492
strobealign-caa3745f-k16s12l2u2,align,sim0,CHM13,pe,200,2000000,100.0,0,95.3013,95.29914,99.9437,22.6,15.1741
strobealign-caa3745f-k16s12l2u2,align,sim0,CHM13,pe,300,2000000,100.0,0,96.1343,96.13379,99.9652,28.8,14.8627
strobealign-caa3745f-k16s12l2u2,align,sim0,CHM13,pe,500,2000000,100.0,0,96.4086,96.40817,99.95905,40.7,15.0107
strobealign-caa3745f-k16s12l2u2,align,sim4,CHM13,pe,50,2000000,99.96965,154,90.8112,90.28525,98.11925,13.0,14.5823
strobealign-caa3745f-k16s12l2u2,align,sim4,CHM13,pe,75,2000000,99.98485,209,92.4762,91.82134,98.63515,12.5,14.6228
strobealign-caa3745f-k16s12l2u2,align,sim4,CHM13,pe,100,2000000,99.81515,269,93.2775,92.60117,98.81955,13.1,14.6443
strobealign-caa3745f-k16s12l2u2,align,sim4,CHM13,pe,150,2000000,99.9833,334,94.14585,93.53493,99.2867,19.4,14.7406
strobealign-caa3745f-k16s12l2u2,align,sim4,CHM13,pe,200,2000000,99.97665,467,94.44795,93.91831,99.2344,24.5,14.8187
strobealign-caa3745f-k16s12l2u2,align,sim4,CHM13,pe,300,2000000,99.96915,617,95.8182,95.40537,99.5309,40.2,14.9001
strobealign-caa3745f-k16s12l2u2,align,sim4,CHM13,pe,500,2000000,99.9498,1004,96.37515,96.06858,99.61745,77.9,15.2145
strobealign-caa3745f-k16s12l2u2,align,sim6,CHM13,pe,50,2000000,99.67255,141,75.63065,73.35885,88.8428,25.3,14.5771
strobealign-caa3745f-k16s12l2u2,align,sim6,CHM13,pe,75,2000000,99.96105,183,84.9082,81.74449,94.3527,23.3,14.6259
strobealign-caa3745f-k16s12l2u2,align,sim6,CHM13,pe,100,2000000,99.9852,253,88.67455,84.87083,96.01445,25.1,14.6379
strobealign-caa3745f-k16s12l2u2,align,sim6,CHM13,pe,150,2000000,99.9831,338,91.3865,86.86,96.9112,31.4,14.7224
strobealign-caa3745f-k16s12l2u2,align,sim6,CHM13,pe,200,2000000,99.9765,470,91.9808,87.22698,97.1017,42.8,14.8037
strobealign-caa3745f-k16s12l2u2,align,sim6,CHM13,pe,300,2000000,99.968,640,94.12265,89.73371,98.2057,81.8,14.905
strobealign-caa3745f-k16s12l2u2,align,sim6,CHM13,pe,500,2000000,99.95355,929,94.6394,91.49433,98.63335,179.9,15.2067
bwamem,align,sim0,CHM13,pe,50,2000000,100.0,0,92.15355,92.13808,92.15355,79.782,10.8949
bwamem,align,sim0,CHM13,pe,75,2000000,100.0,0,93.2768,93.26497,93.2768,67.260,8.1088
bwamem,align,sim0,CHM13,pe,100,2000000,100.0,0,93.9374,93.92951,93.9374,66.503,7.15623
bwamem,align,sim0,CHM13,pe,150,2000000,100.0,0,94.79605,94.79193,94.79605,72.207,6.36752
bwamem,align,sim0,CHM13,pe,200,2000000,100.0,0,95.3517,95.34972,95.3517,82.395,6.07995
bwamem,align,sim0,CHM13,pe,300,2000000,100.0,0,96.1542,96.15361,96.1542,109.217,5.78898
bwamem,align,sim0,CHM13,pe,500,2000000,100.0,0,96.4307,96.43013,96.4307,148.409,5.72395
bwamem,align,sim4,CHM13,pe,50,2000000,99.6177,154,91.303,90.83283,91.4501,84.284,10.9075
bwamem,align,sim4,CHM13,pe,75,2000000,99.94165,209,92.85715,92.19876,93.06895,89.925,8.57095
bwamem,align,sim4,CHM13,pe,100,2000000,99.9857,269,93.5969,92.857,93.8255,102.203,7.52515
bwamem,align,sim4,CHM13,pe,150,2000000,99.9833,334,94.40795,93.68664,94.6756,144.911,6.64299
bwamem,align,sim4,CHM13,pe,200,2000000,99.97665,467,94.6775,94.06179,94.98115,196.566,6.31085
bwamem,align,sim4,CHM13,pe,300,2000000,99.96915,617,96.0009,95.53734,96.29745,325.564,5.94623
bwamem,align,sim4,CHM13,pe,500,2000000,99.9498,1004,96.5031,96.17129,96.86195,561.449,5.74547
bwamem,align,sim6,CHM13,pe,50,2000000,90.9313,141,80.52285,77.74278,81.23275,78.259,9.84703
bwamem,align,sim6,CHM13,pe,75,2000000,96.7686,183,87.86375,84.52018,89.186,130.782,9.82629
bwamem,align,sim6,CHM13,pe,100,2000000,98.63425,253,90.6991,86.75417,92.3074,181.379,9.28761
bwamem,align,sim6,CHM13,pe,150,2000000,99.8736,338,93.0121,87.93799,94.8118,296.948,8.20805
bwamem,align,sim6,CHM13,pe,200,2000000,99.9371,470,93.50365,87.72786,95.4588,409.516,7.51031
bwamem,align,sim6,CHM13,pe,300,2000000,99.96755,640,94.88985,88.55738,96.82775,648.972,6.70744
bwamem,align,sim6,CHM13,pe,500,2000000,99.95355,929,95.657,90.15367,97.7568,1104.594,6.14271
minimap2,align,sim0,CHM13,pe,50,2000000,97.4161,0,90.71625,90.70246,90.71625,24.839,11.8192
minimap2,align,sim0,CHM13,pe,75,2000000,98.9516,0,92.7082,92.69537,92.7082,32.261,11.7247
minimap2,align,sim0,CHM13,pe,100,2000000,99.4277,0,93.6075,93.59631,93.6075,39.725,11.585
minimap2,align,sim0,CHM13,pe,150,2000000,99.76765,0,94.64625,94.63936,94.64625,53.091,11.5245
minimap2,align,sim0,CHM13,pe,200,2000000,99.885,0,95.26465,95.25981,95.26465,59.121,11.5788
minimap2,align,sim0,CHM13,pe,300,2000000,99.9545,0,95.9136,95.91175,95.9136,135.600,11.616
minimap2,align,sim0,CHM13,pe,500,2000000,99.9949,0,95.97335,95.97117,95.97335,424.969,12.0237
minimap2,align,sim4,CHM13,pe,50,2000000,92.3821,154,84.6355,84.34697,84.78115,25.782,11.8034
minimap2,align,sim4,CHM13,pe,75,2000000,98.5176,209,91.43985,90.9048,91.69585,31.789,11.7393
minimap2,align,sim4,CHM13,pe,100,2000000,99.523,269,93.0329,92.37354,93.3458,38.258,11.5986
minimap2,align,sim4,CHM13,pe,150,2000000,99.87295,334,94.19125,93.57391,94.5859,49.744,11.5058
minimap2,align,sim4,CHM13,pe,200,2000000,99.9376,467,94.51245,93.97684,94.9954,59.974,11.4925
minimap2,align,sim4,CHM13,pe,300,2000000,99.95855,617,95.5379,95.12709,96.11315,127.054,11.5926
minimap2,align,sim4,CHM13,pe,500,2000000,99.9493,1004,95.8069,95.50037,96.6659,345.786,11.6396
minimap2,align,sim6,CHM13,pe,50,2000000,42.12895,141,34.4599,33.86955,35.2609,21.483,11.6832
minimap2,align,sim6,CHM13,pe,75,2000000,68.82725,183,58.7749,57.28121,60.22545,26.258,11.7362
minimap2,align,sim6,CHM13,pe,100,2000000,83.1799,253,73.06305,70.71631,75.12695,31.819,11.6153
minimap2,align,sim6,CHM13,pe,150,2000000,94.76335,338,86.0607,82.28675,88.6214,42.134,11.488
minimap2,align,sim6,CHM13,pe,200,2000000,97.70785,470,89.78775,85.29804,92.66235,51.742,11.4582
minimap2,align,sim6,CHM13,pe,300,2000000,99.2893,640,92.4335,87.75611,95.619,86.150,11.4251
minimap2,align,sim6,CHM13,pe,500,2000000,99.9055,929,93.81075,89.89534,97.57445,175.547,11.4719
strobealign-caa3745f-mcsoff,map,sim0,CHM13,pe,50,2000000,99.05815,0,90.0136,78.10542,,6.6,14.4419
strobealign-caa3745f-mcsoff,map,sim0,CHM13,pe,75,2000000,99.6156,0,92.00755,82.96774,,6.7,14.4483
strobealign-caa3745f-mcsoff,map,sim0,CHM13,pe,100,2000000,99.81525,0,92.9534,85.66366,,6.4,14.4324
strobealign-caa3745f-mcsoff,map,sim0,CHM13,pe,150,2000000,99.97195,0,93.9816,88.75452,,6.9,14.5474
strobealign-caa3745f-mcsoff,map,sim0,CHM13,pe,200,2000000,100.0,0,94.6025,90.53985,,7.6,14.5934
strobealign-caa3745f-mcsoff,map,sim0,CHM13,pe,300,2000000,100.0,0,95.51815,92.47047,,11.2,14.6005
strobealign-caa3745f-mcsoff,map,sim0,CHM13,pe,500,2000000,100.0,0,96.00425,93.4034,,11.9,11.1709
strobealign-caa3745f-mcsoff,map,sim4,CHM13,pe,50,2000000,92.0698,76,80.47785,64.64503,,5.8,14.484
strobealign-caa3745f-mcsoff,map,sim4,CHM13,pe,75,2000000,97.65865,130,88.3519,70.04965,,6.0,14.5224
strobealign-caa3745f-mcsoff,map,sim4,CHM13,pe,100,2000000,98.3581,207,90.1084,71.87288,,5.7,14.5283
strobealign-caa3745f-mcsoff,map,sim4,CHM13,pe,150,2000000,99.35465,264,92.20305,77.71371,,6.2,14.9431
strobealign-caa3745f-mcsoff,map,sim4,CHM13,pe,200,2000000,99.7803,396,93.2054,80.79204,,6.6,14.9253
strobealign-caa3745f-mcsoff,map,sim4,CHM13,pe,300,2000000,99.96495,570,94.6023,85.02769,,9.2,14.9783
strobealign-caa3745f-mcsoff,map,sim4,CHM13,pe,500,2000000,99.9498,981,95.39035,87.31578,,11.7,11.6909
strobealign-caa3745f-mcsoff,map,sim6,CHM13,pe,50,2000000,49.20185,32,33.2681,21.3098,,2.7,14.4825
strobealign-caa3745f-mcsoff,map,sim6,CHM13,pe,75,2000000,59.18845,73,43.408,22.97304,,3.2,14.5024
strobealign-caa3745f-mcsoff,map,sim6,CHM13,pe,100,2000000,55.29735,95,41.5818,20.33627,,3.0,14.5077
strobealign-caa3745f-mcsoff,map,sim6,CHM13,pe,150,2000000,56.19605,140,43.0014,21.76272,,7.9,15.146
strobealign-caa3745f-mcsoff,map,sim6,CHM13,pe,200,2000000,57.7745,204,45.1973,21.88889,,9.5,15.0835
strobealign-caa3745f-mcsoff,map,sim6,CHM13,pe,300,2000000,74.6442,397,62.4236,26.95248,,14.4,15.196
strobealign-caa3745f-mcsoff,map,sim6,CHM13,pe,500,2000000,82.0686,711,70.26015,28.32268,,38.2,11.8573
strobealign-caa3745f,map,sim0,CHM13,pe,50,2000000,99.06535,0,90.11505,80.53374,,8.2,14.4455
strobealign-caa3745f,map,sim0,CHM13,pe,75,2000000,99.6178,0,92.0808,84.69854,,6.9,14.4508
strobealign-caa3745f,map,sim0,CHM13,pe,100,2000000,99.8166,0,93.02065,87.22483,,6.8,14.4314
strobealign-caa3745f,map,sim0,CHM13,pe,150,2000000,100.0,0,94.0701,90.1066,,7.8,14.5478
strobealign-caa3745f,map,sim0,CHM13,pe,200,2000000,100.0,0,94.67625,91.65712,,9.2,14.5827
strobealign-caa3745f,map,sim0,CHM13,pe,300,2000000,100.0,0,95.59275,93.24773,,12.8,14.5757
strobealign-caa3745f,map,sim0,CHM13,pe,500,2000000,100.0,0,96.0899,94.06936,,12.8,11.1031
strobealign-caa3745f,map,sim4,CHM13,pe,50,2000000,98.8837,109,87.43775,71.90888,,7.8,14.4944
strobealign-caa3745f,map,sim4,CHM13,pe,75,2000000,99.57875,149,90.55845,76.65591,,6.6,14.5215
strobealign-caa3745f,map,sim4,CHM13,pe,100,2000000,99.8707,221,91.8724,80.18816,,6.1,14.5321
strobealign-caa3745f,map,sim4,CHM13,pe,150,2000000,99.9828,281,93.0886,84.5498,,6.6,14.6122
strobealign-caa3745f,map,sim4,CHM13,pe,200,2000000,99.97665,414,93.62415,86.43793,,7.2,14.7014
strobealign-caa3745f,map,sim4,CHM13,pe,300,2000000,99.96915,582,94.7909,89.33549,,10.8,14.7789
strobealign-caa3745f,map,sim4,CHM13,pe,500,2000000,99.9498,990,95.5544,91.06696,,11.8,11.4654
strobealign-caa3745f,map,sim6,CHM13,pe,50,2000000,91.5366,100,58.4302,35.0612,,6.0,14.4941
strobealign-caa3745f,map,sim6,CHM13,pe,75,2000000,89.62045,126,69.3986,38.79358,,5.5,14.5279
strobealign-caa3745f,map,sim6,CHM13,pe,100,2000000,95.17815,200,77.61855,44.44668,,5.5,14.5307
strobealign-caa3745f,map,sim6,CHM13,pe,150,2000000,98.9621,293,85.20945,53.94367,,6.1,14.7827
strobealign-caa3745f,map,sim6,CHM13,pe,200,2000000,99.23005,427,87.17005,56.58726,,6.8,14.8681
strobealign-caa3745f,map,sim6,CHM13,pe,300,2000000,99.905,607,91.1363,66.72656,,9.1,14.9275
strobealign-caa3745f,map,sim6,CHM13,pe,500,2000000,99.9502,911,92.45995,73.13375,,12.7,11.6578
strobealign-caa3745f-k16s12l2u2,map,sim0,CHM13,pe,50,2000000,99.79175,0,89.8315,79.92281,,8.0,14.5431
strobealign-caa3745f-k16s12l2u2,map,sim0,CHM13,pe,75,2000000,99.82745,0,91.8352,83.32559,,7.2,14.5438
strobealign-caa3745f-k16s12l2u2,map,sim0,CHM13,pe,100,2000000,97.85375,0,92.90385,85.52898,,7.9,14.6092
strobealign-caa3745f-k16s12l2u2,map,sim0,CHM13,pe,150,2000000,100.0,0,94.1885,88.10082,,17.3,15.103
strobealign-caa3745f-k16s12l2u2,map,sim0,CHM13,pe,200,2000000,100.0,0,94.83015,89.84492,,17.6,15.133
strobealign-caa3745f-k16s12l2u2,map,sim0,CHM13,pe,300,2000000,100.0,0,95.6922,91.93602,,22.1,14.819
strobealign-caa3745f-k16s12l2u2,map,sim0,CHM13,pe,500,2000000,100.0,0,96.06245,93.58641,,29.7,14.9895
strobealign-caa3745f-k16s12l2u2,map,sim4,CHM13,pe,50,2000000,99.824,147,87.38695,72.05828,,7.5,14.5565
strobealign-caa3745f-k16s12l2u2,map,sim4,CHM13,pe,75,2000000,99.89375,208,90.38145,76.87882,,6.8,14.5709
strobealign-caa3745f-k16s12l2u2,map,sim4,CHM13,pe,100,2000000,99.0667,269,91.80215,80.15449,,7.3,14.6221
strobealign-caa3745f-k16s12l2u2,map,sim4,CHM13,pe,150,2000000,99.9833,334,93.09745,83.69782,,11.1,14.6993
strobealign-caa3745f-k16s12l2u2,map,sim4,CHM13,pe,200,2000000,99.97665,467,93.64615,85.96212,,12.7,14.7568
strobealign-caa3745f-k16s12l2u2,map,sim4,CHM13,pe,300,2000000,99.96915,617,94.97075,89.00735,,17.8,14.8523
strobealign-caa3745f-k16s12l2u2,map,sim4,CHM13,pe,500,2000000,99.9498,1004,95.76945,91.71364,,26.9,15.1534
strobealign-caa3745f-k16s12l2u2,map,sim6,CHM13,pe,50,2000000,99.55295,141,62.0842,37.37129,,6.8,14.5567
strobealign-caa3745f-k16s12l2u2,map,sim6,CHM13,pe,75,2000000,99.9458,182,75.5535,45.52498,,6.3,14.5786
strobealign-caa3745f-k16s12l2u2,map,sim6,CHM13,pe,100,2000000,99.97075,253,81.9102,52.59805,,6.9,14.6222
strobealign-caa3745f-k16s12l2u2,map,sim6,CHM13,pe,150,2000000,99.9831,338,87.23285,61.70237,,8.5,14.6604
strobealign-caa3745f-k16s12l2u2,map,sim6,CHM13,pe,200,2000000,99.9765,470,89.07595,67.42669,,10.1,14.7383
strobealign-caa3745f-k16s12l2u2,map,sim6,CHM13,pe,300,2000000,99.968,640,92.1201,74.93263,,14.7,14.8366
strobealign-caa3745f-k16s12l2u2,map,sim6,CHM13,pe,500,2000000,99.95355,929,93.3177,81.74087,,21.9,15.1377
minimap2,map,sim0,CHM13,pe,50,2000000,97.4162,0,90.1627,70.4504,,21.664,11.4561
minimap2,map,sim0,CHM13,pe,75,2000000,98.9516,0,92.2644,77.39042,,28.626,11.4087
minimap2,map,sim0,CHM13,pe,100,2000000,99.4277,0,93.21305,81.1833,,36.185,11.3266
minimap2,map,sim0,CHM13,pe,150,2000000,99.76765,0,94.29935,85.4634,,48.647,11.3074
minimap2,map,sim0,CHM13,pe,200,2000000,99.885,0,94.92605,87.83175,,52.904,11.3759
minimap2,map,sim0,CHM13,pe,300,2000000,99.9545,0,95.59575,91.09959,,130.081,11.4307
minimap2,map,sim0,CHM13,pe,500,2000000,99.9949,0,95.29295,92.44808,,418.430,11.8614
minimap2,map,sim4,CHM13,pe,50,2000000,92.4228,72,83.8859,60.19969,,20.887,11.4511
minimap2,map,sim4,CHM13,pe,75,2000000,98.53405,134,90.7789,68.74079,,26.291,11.4207
minimap2,map,sim4,CHM13,pe,100,2000000,99.5277,213,92.452,73.78718,,32.497,11.3343
minimap2,map,sim4,CHM13,pe,150,2000000,99.87405,271,93.68575,79.04598,,42.043,11.3073
minimap2,map,sim4,CHM13,pe,200,2000000,99.93885,411,93.9748,73.88327,,48.459,11.286
minimap2,map,sim4,CHM13,pe,300,2000000,99.9589,576,94.95475,87.49892,,114.435,11.4054
minimap2,map,sim4,CHM13,pe,500,2000000,99.9493,988,94.99885,89.85473,,316.019,11.4759
minimap2,map,sim6,CHM13,pe,50,2000000,42.23925,30,33.78305,20.00654,,17.242,11.3722
minimap2,map,sim6,CHM13,pe,75,2000000,68.9556,71,57.46185,29.09199,,19.835,11.4304
minimap2,map,sim6,CHM13,pe,100,2000000,83.29555,148,71.48685,35.65446,,22.325,11.3237
minimap2,map,sim6,CHM13,pe,150,2000000,94.83245,255,84.29195,45.68585,,26.068,11.2576
minimap2,map,sim6,CHM13,pe,200,2000000,97.74615,403,87.7394,48.5805,,28.438,11.2381
minimap2,map,sim6,CHM13,pe,300,2000000,99.29395,591,90.17725,64.04664,,52.700,11.2335
minimap2,map,sim6,CHM13,pe,500,2000000,99.9056,904,91.4297,50.61916,,99.191,11.2723
